,divsRank,finalRank,seedTime,divsTime,qualified,distance,gender,stroke,points,seedSpeed,divsSpeed,deltaSpeed,genderIndicator,isFly,isBack,isBreast,isFree,isIM,isQl
3080,34,,41.21,41.62,False,50,Boys,Freestyle,0.0,1.2132977432661975,1.201345506967804,-0.011952236298393482,0,0,0,0,1,0,0
3081,35,,45.66,42.04,False,50,Boys,Freestyle,0.0,1.0950503723171268,1.1893434823977165,0.09429311008058971,0,0,0,0,1,0,0
3082,36,,43.56,42.25,False,50,Boys,Freestyle,0.0,1.147842056932966,1.183431952662722,0.035589895729756016,0,0,0,0,1,0,0
3083,37,,43.77,42.34,False,50,Boys,Freestyle,0.0,1.142334932602239,1.1809163911195086,0.038581458517269684,0,0,0,0,1,0,0
3084,38,,39.03,42.75,False,50,Boys,Freestyle,0.0,1.2810658467845246,1.1695906432748537,-0.11147520350967088,0,0,0,0,1,0,0
3085,39,,46.92,43.38,False,50,Boys,Freestyle,0.0,1.0656436487638534,1.152604887044721,0.08696123828086755,0,0,0,0,1,0,0
3086,40,,46.75,44.26,False,50,Boys,Freestyle,0.0,1.0695187165775402,1.1296882060551288,0.0601694894775886,0,0,0,0,1,0,0
3087,41,,52.09,44.29,False,50,Boys,Freestyle,0.0,0.9598771357266269,1.1289230074508918,0.16904587172426488,0,0,0,0,1,0,0
3088,42,,47.53,45.62,False,50,Boys,Freestyle,0.0,1.051967178624027,1.0960105217010083,0.04404334307698132,0,0,0,0,1,0,0
3089,43,,50.1,47.02,False,50,Boys,Freestyle,0.0,0.998003992015968,1.0633772862611655,0.06537329424519744,0,0,0,0,1,0,0
3090,44,,50.58,49.08,False,50,Boys,Freestyle,0.0,0.988533017002768,1.0187449062754688,0.030211889272700798,0,0,0,0,1,0,0
3091,45,,46.25,49.51,False,50,Boys,Freestyle,0.0,1.0810810810810811,1.0098969905069684,-0.07118409057411279,0,0,0,0,1,0,0
3092,46,,59.28,51.09,False,50,Boys,Freestyle,0.0,0.8434547908232118,0.9786651008025053,0.1352103099792935,0,0,0,0,1,0,0
3093,47,,58.03,52.68,False,50,Boys,Freestyle,0.0,0.8616232982939859,0.9491268033409264,0.08750350504694049,0,0,0,0,1,0,0
3094,48,,60.72,54.3,False,50,Boys,Freestyle,0.0,0.8234519104084321,0.9208103130755065,0.0973584026670744,0,0,0,0,1,0,0
3095,49,,58.22,57.09,False,50,Boys,Freestyle,0.0,0.8588114050154586,0.8758101243650376,0.016998719349578972,0,0,0,0,1,0,0
3096,50,,59.19,60.47,False,50,Boys,Freestyle,0.0,0.8447372867038352,0.826856292376385,-0.01788099432745016,0,0,0,0,1,0,0
3097,51,,84.63,84.83,False,50,Boys,Freestyle,0.0,0.5908070424199456,0.5894141223623718,-0.0013929200575738543,0,0,0,0,1,0,0
3098,1,1.0,27.18,26.23,True,50,Boys,Freestyle,20.0,1.839587932303164,1.9062142584826534,0.06662632617948927,0,0,0,0,1,0,1
3099,2,2.0,30.09,26.71,True,50,Boys,Freestyle,18.0,1.6616816218012629,1.8719580681392736,0.21027644633801068,0,0,0,0,1,0,1
3100,3,3.0,27.31,27.84,True,50,Boys,Freestyle,16.0,1.8308311973636031,1.7959770114942528,-0.034854185869350296,0,0,0,0,1,0,1
3101,4,4.0,27.47,28.05,True,50,Boys,Freestyle,14.0,1.8201674554058975,1.7825311942959001,-0.037636261109997404,0,0,0,0,1,0,1
3102,5,7.0,29.37,28.89,True,50,Boys,Freestyle,10.0,1.7024174327545114,1.7307026652821045,0.028285232527593074,0,0,0,0,1,0,1
3103,6,6.0,30.9,29.56,True,50,Boys,Freestyle,11.0,1.6181229773462784,1.6914749661705009,0.07335198882422245,0,0,0,0,1,0,1
3104,7,5.0,32.39,29.6,True,50,Boys,Freestyle,12.0,1.5436863229391786,1.689189189189189,0.1455028662500104,0,0,0,0,1,0,1
3105,8,10.0,32.93,31.19,True,50,Boys,Freestyle,7.0,1.5183723048891589,1.6030779095864058,0.08470560469724697,0,0,0,0,1,0,1
3106,9,9.0,34.78,31.83,True,50,Boys,Freestyle,8.0,1.437607820586544,1.5708451146716935,0.13323729408514962,0,0,0,0,1,0,1
3107,10,8.0,32.85,31.84,True,50,Boys,Freestyle,9.0,1.5220700152207,1.57035175879397,0.048281743573269864,0,0,0,0,1,0,1
3108,11,11.0,33.56,31.92,True,50,Boys,Freestyle,6.0,1.4898688915375446,1.5664160401002505,0.07654714856270584,0,0,0,0,1,0,1
3109,12,13.0,31.66,32.01,True,50,Boys,Freestyle,4.0,1.5792798483891346,1.562011871290222,-0.01726797709891259,0,0,0,0,1,0,1
3110,13,14.0,33.66,32.04,True,50,Boys,Freestyle,3.0,1.4854426619132504,1.5605493133583022,0.0751066514450518,0,0,0,0,1,0,1
3111,14,15.0,32.84,32.36,True,50,Boys,Freestyle,2.0,1.522533495736906,1.5451174289245984,0.02258393318769225,0,0,0,0,1,0,1
3112,15,21.0,32.81,32.48,True,50,Boys,Freestyle,0.0,1.5239256324291373,1.539408866995074,0.01548323456593681,0,0,0,0,1,0,1
3113,16,12.0,37.93,32.67,True,50,Boys,Freestyle,5.0,1.318217769575534,1.5304560759106214,0.21223830633508745,0,0,0,0,1,0,1
3114,17,16.0,39.87,33.04,True,50,Boys,Freestyle,1.0,1.2540757461750691,1.513317191283293,0.2592414451082239,0,0,0,0,1,0,1
3115,18,18.0,35.06,33.08,True,50,Boys,Freestyle,0.0,1.426126640045636,1.5114873035066507,0.08536066346101467,0,0,0,0,1,0,1
3116,19,24.0,38.22,33.5,True,50,Boys,Freestyle,0.0,1.3082155939298796,1.492537313432836,0.18432171950295628,0,0,0,0,1,0,1
3117,19,19.0,33.77,33.5,True,50,Boys,Freestyle,0.0,1.4806040864672785,1.492537313432836,0.01193322696555743,0,0,0,0,1,0,1
3118,21,17.0,36.13,33.57,True,50,Boys,Freestyle,0.0,1.383891502906172,1.4894250819183794,0.10553357901220739,0,0,0,0,1,0,1
3119,22,22.0,34.88,33.75,True,50,Boys,Freestyle,0.0,1.4334862385321099,1.4814814814814814,0.04799524294937152,0,0,0,0,1,0,1
3120,23,20.0,35.01,34.35,True,50,Boys,Freestyle,0.0,1.4281633818908883,1.455604075691412,0.027440693800523608,0,0,0,0,1,0,1
3121,24,23.0,34.46,34.77,True,50,Boys,Freestyle,0.0,1.4509576320371445,1.438021282714984,-0.012936349322160368,0,0,0,0,1,0,1
3122,25,,39.04,35.29,False,50,Boys,Freestyle,0.0,1.2807377049180328,1.4168319637291018,0.13609425881106896,0,0,0,0,1,0,0
3123,26,,36.8,36.1,False,50,Boys,Freestyle,0.0,1.358695652173913,1.3850415512465373,0.02634589907262419,0,0,0,0,1,0,0
3124,27,,36.09,36.11,False,50,Boys,Freestyle,0.0,1.3854253255749513,1.3846579894765993,-0.0007673360983520006,0,0,0,0,1,0,0
3125,28,,36.6,36.53,False,50,Boys,Freestyle,0.0,1.366120218579235,1.368738023542294,0.0026178049630589673,0,0,0,0,1,0,0
3126,29,,40.29,36.83,False,50,Boys,Freestyle,0.0,1.2410027302060065,1.357588922074396,0.11658619186838948,0,0,0,0,1,0,0
3127,30,,38.03,36.87,False,50,Boys,Freestyle,0.0,1.3147515119642388,1.356116083536751,0.041364571572512165,0,0,0,0,1,0,0
3128,31,,37.71,37.91,False,50,Boys,Freestyle,0.0,1.3259082471492973,1.3189132155104195,-0.006995031638877824,0,0,0,0,1,0,0
3129,32,,43.21,37.98,False,50,Boys,Freestyle,0.0,1.157139551029854,1.3164823591363877,0.15934280810653356,0,0,0,0,1,0,0
3130,33,,41.9,38.39,False,50,Boys,Freestyle,0.0,1.1933174224343677,1.3024225058609014,0.10910508342653369,0,0,0,0,1,0,0
3131,34,,41.56,38.46,False,50,Boys,Freestyle,0.0,1.2030798845043311,1.3000520020800832,0.09697211757575208,0,0,0,0,1,0,0
3132,35,,39.95,38.81,False,50,Boys,Freestyle,0.0,1.2515644555694618,1.2883277505797475,0.036763295010285635,0,0,0,0,1,0,0
3133,36,,39.84,39.26,False,50,Boys,Freestyle,0.0,1.255020080321285,1.273560876209883,0.018540795888597916,0,0,0,0,1,0,0
3134,37,,45.63,40.04,False,50,Boys,Freestyle,0.0,1.0957703265395573,1.2487512487512489,0.15298092221169157,0,0,0,0,1,0,0
3135,38,,43.4,41.37,False,50,Boys,Freestyle,0.0,1.1520737327188941,1.208605269518975,0.05653153680008094,0,0,0,0,1,0,0
3136,39,,45.25,41.43,False,50,Boys,Freestyle,0.0,1.1049723756906078,1.2068549360366885,0.10188256034608068,0,0,0,0,1,0,0
3137,40,,44.59,41.7,False,50,Boys,Freestyle,0.0,1.1213276519398967,1.199040767386091,0.0777131154461943,0,0,0,0,1,0,0
3138,41,,42.31,41.85,False,50,Boys,Freestyle,0.0,1.1817537225242258,1.194743130227001,0.012989407702775235,0,0,0,0,1,0,0
3139,42,,45.78,42.59,False,50,Boys,Freestyle,0.0,1.09217999126256,1.173984503404555,0.08180451214199502,0,0,0,0,1,0,0
3140,43,,43.56,42.83,False,50,Boys,Freestyle,0.0,1.147842056932966,1.167406023815083,0.019563966882117034,0,0,0,0,1,0,0
3141,44,,46.03,43.27,False,50,Boys,Freestyle,0.0,1.0862480990658265,1.155535012710885,0.06928691364505846,0,0,0,0,1,0,0
3142,45,,46.22,44.03,False,50,Boys,Freestyle,0.0,1.081782778018174,1.1355893708834885,0.05380659286531464,0,0,0,0,1,0,0
3143,46,,47.13,44.33,False,50,Boys,Freestyle,0.0,1.0608953957139826,1.1279043537108053,0.06700895799682272,0,0,0,0,1,0,0
3144,47,,42.72,46.93,False,50,Boys,Freestyle,0.0,1.1704119850187267,1.0654165778819518,-0.10499540713677491,0,0,0,0,1,0,0
3145,48,,49.78,48.07,False,50,Boys,Freestyle,0.0,1.004419445560466,1.0401497815685459,0.035730336008079844,0,0,0,0,1,0,0
3146,49,,48.44,50.32,False,50,Boys,Freestyle,0.0,1.032204789430223,0.9936406995230525,-0.03856408990717064,0,0,0,0,1,0,0
3147,50,,64.47,57.78,False,50,Boys,Freestyle,0.0,0.7755545214828603,0.8653513326410522,0.08979681115819194,0,0,0,0,1,0,0
3148,1,1.0,27.22,26.88,True,50,Boys,Freestyle,20.0,1.8368846436443793,1.8601190476190477,0.02323440397466836,0,0,0,0,1,0,1
3149,2,3.0,28.35,27.03,True,50,Boys,Freestyle,16.0,1.763668430335097,1.8497965223825379,0.08612809204744099,0,0,0,0,1,0,1
3150,3,4.0,27.69,27.66,True,50,Boys,Freestyle,14.0,1.8057060310581436,1.8076644974692697,0.0019584664111260697,0,0,0,0,1,0,1
3151,4,2.0,26.85,27.98,True,50,Boys,Freestyle,18.0,1.8621973929236497,1.7869907076483202,-0.07520668527532948,0,0,0,0,1,0,1
3152,5,5.0,28.47,28.2,True,50,Boys,Freestyle,12.0,1.7562346329469618,1.773049645390071,0.016815012443109234,0,0,0,0,1,0,1
3153,6,6.0,28.93,28.92,True,50,Boys,Freestyle,11.0,1.7283097131005876,1.7289073305670815,0.0005976174664938938,0,0,0,0,1,0,1
3154,7,11.0,32.13,29.25,True,50,Boys,Freestyle,6.0,1.556178026766262,1.7094017094017093,0.1532236826354474,0,0,0,0,1,0,1
3155,8,7.0,29.91,30.04,True,50,Boys,Freestyle,10.0,1.6716817118020728,1.6644474034620507,-0.007234308340022144,0,0,0,0,1,0,1
3156,9,8.0,33.31,30.26,True,50,Boys,Freestyle,9.0,1.5010507355148603,1.6523463317911433,0.15129559627628297,0,0,0,0,1,0,1
3157,10,,33.28,30.31,True,50,Boys,Freestyle,0.0,1.502403846153846,1.6496205872649292,0.14721674111108318,0,0,0,0,1,0,1
3158,11,9.0,31.1,30.63,True,50,Boys,Freestyle,8.0,1.607717041800643,1.6323865491348353,0.024669507334192264,0,0,0,0,1,0,1
3159,12,12.0,28.68,30.74,True,50,Boys,Freestyle,5.0,1.7433751743375174,1.6265452179570592,-0.11682995638045823,0,0,0,0,1,0,1
3160,13,10.0,32.13,30.76,True,50,Boys,Freestyle,7.0,1.556178026766262,1.625487646293888,0.06930961952762615,0,0,0,0,1,0,1
3161,14,16.0,34.25,31.74,True,50,Boys,Freestyle,1.0,1.4598540145985401,1.575299306868305,0.11544529226976485,0,0,0,0,1,0,1
3162,15,13.0,34.43,31.76,True,50,Boys,Freestyle,4.0,1.4522218995062446,1.5743073047858942,0.12208540527964962,0,0,0,0,1,0,1
3163,16,14.0,34.47,31.83,True,50,Boys,Freestyle,3.0,1.450536698578474,1.5708451146716935,0.12030841609321952,0,0,0,0,1,0,1
3164,17,18.0,33.59,31.95,True,50,Boys,Freestyle,0.0,1.4885382554331645,1.5649452269170578,0.0764069714838933,0,0,0,0,1,0,1
3165,18,17.0,34.78,32.41,True,50,Boys,Freestyle,0.0,1.437607820586544,1.5427337241592103,0.10512590357266638,0,0,0,0,1,0,1
3166,19,19.0,36.78,32.66,True,50,Boys,Freestyle,0.0,1.3594344752582925,1.5309246785058177,0.17149020324752517,0,0,0,0,1,0,1
3167,20,20.0,34.96,32.82,True,50,Boys,Freestyle,0.0,1.4302059496567505,1.5234613040828764,0.09325535442612587,0,0,0,0,1,0,1
3168,21,15.0,32.55,32.99,True,50,Boys,Freestyle,2.0,1.5360983102918588,1.5156107911488328,-0.020487519143026045,0,0,0,0,1,0,1
3169,22,24.0,37.37,33.1,True,50,Boys,Freestyle,0.0,1.337971635001338,1.510574018126888,0.1726023831255501,0,0,0,0,1,0,1
3170,23,21.0,32.84,33.11,True,50,Boys,Freestyle,0.0,1.522533495736906,1.5101177891875566,-0.012415706549349537,0,0,0,0,1,0,1
3171,24,23.0,36.51,33.34,True,50,Boys,Freestyle,0.0,1.3694878115584772,1.4997000599880022,0.13021224842952495,0,0,0,0,1,0,1
3172,25,,39.5,33.49,False,50,Boys,Freestyle,0.0,1.2658227848101267,1.492982979994028,0.2271601951839013,0,0,0,0,1,0,0
3173,26,,32.84,33.7,False,50,Boys,Freestyle,0.0,1.522533495736906,1.4836795252225519,-0.03885397051435424,0,0,0,0,1,0,0
3174,27,22.0,36.53,34.13,False,50,Boys,Freestyle,0.0,1.368738023542294,1.4649868151186638,0.0962487915763699,0,0,0,0,1,0,0
3175,28,,36.16,34.16,False,50,Boys,Freestyle,0.0,1.3827433628318586,1.4637002341920375,0.08095687136017893,0,0,0,0,1,0,0
3176,29,,40.68,34.5,False,50,Boys,Freestyle,0.0,1.2291052114060963,1.4492753623188406,0.22017015091274428,0,0,0,0,1,0,0
3177,30,,31.87,34.82,False,50,Boys,Freestyle,0.0,1.5688735487919674,1.4359563469270533,-0.13291720186491407,0,0,0,0,1,0,0
3178,31,,34.6,35.02,False,50,Boys,Freestyle,0.0,1.445086705202312,1.427755568246716,-0.01733113695559596,0,0,0,0,1,0,0
3179,32,,36.58,35.05,False,50,Boys,Freestyle,0.0,1.366867140513942,1.4265335235378032,0.05966638302386107,0,0,0,0,1,0,0
3180,33,,36.66,35.27,False,50,Boys,Freestyle,0.0,1.363884342607747,1.4176353841791889,0.05375104157144195,0,0,0,0,1,0,0
3181,34,,33.06,35.4,False,50,Boys,Freestyle,0.0,1.512401693889897,1.4124293785310735,-0.09997231535882345,0,0,0,0,1,0,0
3182,35,,38.3,35.42,False,50,Boys,Freestyle,0.0,1.3054830287206267,1.411631846414455,0.10614881769382833,0,0,0,0,1,0,0
3183,36,,39.35,35.44,False,50,Boys,Freestyle,0.0,1.2706480304955527,1.4108352144469527,0.14018718395139995,0,0,0,0,1,0,0
3184,37,,35.43,35.64,False,50,Boys,Freestyle,0.0,1.4112334180073385,1.4029180695847363,-0.008315348422602176,0,0,0,0,1,0,0
3185,38,,35.39,35.71,False,50,Boys,Freestyle,0.0,1.4128284826222097,1.4001680201624194,-0.012660462459790356,0,0,0,0,1,0,0
3186,39,,44.97,36.17,False,50,Boys,Freestyle,0.0,1.1118523460084502,1.3823610727121924,0.27050872670374226,0,0,0,0,1,0,0
3187,40,,34.87,36.18,False,50,Boys,Freestyle,0.0,1.4338973329509608,1.3819789939192924,-0.051918339031668426,0,0,0,0,1,0,0
3188,40,,37.88,36.18,False,50,Boys,Freestyle,0.0,1.3199577613516367,1.3819789939192924,0.06202123256765568,0,0,0,0,1,0,0
3189,42,,37.63,36.31,False,50,Boys,Freestyle,0.0,1.3287270794578792,1.3770311209033324,0.048304041445453194,0,0,0,0,1,0,0
3190,43,,40.01,37.37,False,50,Boys,Freestyle,0.0,1.2496875781054737,1.337971635001338,0.08828405689586427,0,0,0,0,1,0,0
3191,44,,41.06,38.41,False,50,Boys,Freestyle,0.0,1.2177301509985388,1.3017443374121325,0.0840141864135937,0,0,0,0,1,0,0
3192,45,,43.31,39.96,False,50,Boys,Freestyle,0.0,1.154467790348649,1.2512512512512513,0.09678346090260215,0,0,0,0,1,0,0
3193,46,,43.09,40.23,False,50,Boys,Freestyle,0.0,1.1603620329542816,1.2428535918468806,0.08249155889259896,0,0,0,0,1,0,0
3194,47,,41.81,40.37,False,50,Boys,Freestyle,0.0,1.1958861516383639,1.238543472875898,0.042657321237534074,0,0,0,0,1,0,0
3195,48,,45.18,40.39,False,50,Boys,Freestyle,0.0,1.1066843736166445,1.2379301807378065,0.13124580712116196,0,0,0,0,1,0,0
3196,49,,40.76,40.48,False,50,Boys,Freestyle,0.0,1.2266928361138372,1.2351778656126484,0.008485029498811247,0,0,0,0,1,0,0
3197,50,,41.18,41.14,False,50,Boys,Freestyle,0.0,1.2141816415735793,1.215362177929023,0.0011805363554435733,0,0,0,0,1,0,0
3198,51,,41.6,41.16,False,50,Boys,Freestyle,0.0,1.2019230769230769,1.2147716229348884,0.012848546011811512,0,0,0,0,1,0,0
3199,52,,43.06,41.69,False,50,Boys,Freestyle,0.0,1.161170459823502,1.199328376109379,0.03815791628587695,0,0,0,0,1,0,0
3200,53,,44.22,44.03,False,50,Boys,Freestyle,0.0,1.1307100859339665,1.1355893708834885,0.004879284949522056,0,0,0,0,1,0,0
3201,54,,45.53,45.22,False,50,Boys,Freestyle,0.0,1.0981770261366133,1.105705440070765,0.007528413934151823,0,0,0,0,1,0,0
3202,55,,55.22,47.13,False,50,Boys,Freestyle,0.0,0.9054690329590728,1.0608953957139826,0.15542636275490984,0,0,0,0,1,0,0
3203,56,,57.89,51.29,False,50,Boys,Freestyle,0.0,0.8637070305752289,0.9748488984207448,0.11114186784551594,0,0,0,0,1,0,0
3204,57,,58.28,59.8,False,50,Boys,Freestyle,0.0,0.8579272477693891,0.8361204013377926,-0.02180684643159647,0,0,0,0,1,0,0
3205,1,1.0,68.06,68.46000000000001,True,100,Girls,Backstroke,20.0,1.4692918013517484,1.4607069821793746,-0.008584819172373859,1,0,1,0,0,0,1
3206,2,2.0,85.25,82.87,True,100,Girls,Backstroke,18.0,1.1730205278592376,1.2067093037287318,0.03368877586949415,1,0,1,0,0,0,1
3207,3,3.0,88.83,89.19,True,100,Girls,Backstroke,16.0,1.1257458065968704,1.121201928467317,-0.00454387812955348,1,0,1,0,0,0,1
3208,4,4.0,92.5,94.24000000000001,True,100,Girls,Backstroke,14.0,1.0810810810810811,1.061120543293718,-0.019960537787363064,1,0,1,0,0,0,1
3209,5,5.0,103.44,98.96000000000001,True,100,Girls,Backstroke,12.0,0.9667440061871616,1.0105092966855294,0.04376529049836775,1,0,1,0,0,0,1
3210,6,,100.84,100.97,True,100,Girls,Backstroke,0.0,0.9916699722332407,0.9903931860948797,-0.001276786138361019,1,0,1,0,0,0,1
3211,7,8.0,104.22999999999999,107.59,True,100,Girls,Backstroke,9.0,0.9594166746618057,0.9294544102611767,-0.02996226440062899,1,0,1,0,0,0,1
3212,8,7.0,110.86,107.84,True,100,Girls,Backstroke,10.0,0.9020386072523904,0.9272997032640949,0.025261096011704565,1,0,1,0,0,0,1
3213,9,6.0,112.66,110.68,False,100,Girls,Backstroke,11.0,0.8876264867743654,0.9035056017347307,0.015879114960365315,1,0,1,0,0,0,0
3214,10,,114.97,111.87,False,100,Girls,Backstroke,0.0,0.8697921196833956,0.8938946992044337,0.024102579521038003,1,0,1,0,0,0,0
3215,11,,117.93,116.81,False,100,Girls,Backstroke,0.0,0.8479606546256253,0.8560910880917729,0.008130433466147613,1,0,1,0,0,0,0
3216,12,,138.22,117.78,False,100,Girls,Backstroke,0.0,0.7234843003906816,0.8490405841399219,0.12555628374924033,1,0,1,0,0,0,0
3217,13,,132.31,126.99,False,100,Girls,Backstroke,0.0,0.7558007709167863,0.7874635798094338,0.0316628088926475,1,0,1,0,0,0,0
3218,14,,145.66,128.97,False,100,Girls,Backstroke,0.0,0.6865302759851709,0.7753741180119408,0.08884384202676987,1,0,1,0,0,0,0
3219,15,,142.31,134.93,False,100,Girls,Backstroke,0.0,0.7026913077085236,0.7411250277921885,0.03843372008366486,1,0,1,0,0,0,0
3220,16,,144.61,135.24,False,100,Girls,Backstroke,0.0,0.6915151096051448,0.7394262052647146,0.04791109565956975,1,0,1,0,0,0,0
3221,17,,133.43,137.2,False,100,Girls,Backstroke,0.0,0.7494566439331485,0.728862973760933,-0.020593670172215472,1,0,1,0,0,0,0
3222,18,,157.93,146.67000000000002,False,100,Girls,Backstroke,0.0,0.6331919204710947,0.681802686302584,0.04861076583148927,1,0,1,0,0,0,0
3223,19,,144.54,147.99,False,100,Girls,Backstroke,0.0,0.6918500069185001,0.6757213325224677,-0.016128674396032383,1,0,1,0,0,0,0
3224,20,,157.06,157.36,False,100,Girls,Backstroke,0.0,0.6366993505666624,0.6354855109303508,-0.0012138396363116088,1,0,1,0,0,0,0
3225,1,1.0,65.0,71.85,True,100,Girls,Backstroke,20.0,1.5384615384615385,1.3917884481558804,-0.14667309030565812,1,0,1,0,0,0,1
3226,2,2.0,75.78,74.1,True,100,Girls,Backstroke,18.0,1.3196093956188968,1.349527665317139,0.029918269698242295,1,0,1,0,0,0,1
3227,3,3.0,82.31,75.8,True,100,Girls,Backstroke,16.0,1.2149192078726765,1.3192612137203166,0.10434200584764008,1,0,1,0,0,0,1
3228,4,5.0,79.63,76.11,True,100,Girls,Backstroke,12.0,1.255808112520407,1.3138877939823939,0.05807968146198683,1,0,1,0,0,0,1
3229,5,4.0,77.96000000000001,77.83,True,100,Girls,Backstroke,14.0,1.2827090815802975,1.2848515996402416,0.002142518059944143,1,0,1,0,0,0,1
3230,6,6.0,90.63,90.38,True,100,Girls,Backstroke,11.0,1.1033873993158998,1.1064394777605666,0.003052078444666817,1,0,1,0,0,0,1
3231,7,7.0,98.68,93.64,True,100,Girls,Backstroke,10.0,1.0133765707336846,1.0679196924391285,0.05454312170544395,1,0,1,0,0,0,1
3232,8,8.0,106.13,96.77000000000001,True,100,Girls,Backstroke,9.0,0.9422406482615661,1.0333781130515654,0.09113746478999929,1,0,1,0,0,0,1
3233,9,,107.46000000000001,106.4,False,100,Girls,Backstroke,0.0,0.9305788200260562,0.9398496240601504,0.009270804034094193,1,0,1,0,0,0,0
3234,10,,113.52000000000001,111.57,False,100,Girls,Backstroke,0.0,0.8809020436927413,0.8962982880702698,0.015396244377528512,1,0,1,0,0,0,0
3235,11,,126.16,122.77,False,100,Girls,Backstroke,0.0,0.7926442612555485,0.8145312372729494,0.02188697601740086,1,0,1,0,0,0,0
3236,12,,131.97,125.88,False,100,Girls,Backstroke,0.0,0.7577479730241722,0.7944073721004131,0.03665939907624094,1,0,1,0,0,0,0
3237,13,,128.62,131.28,False,100,Girls,Backstroke,0.0,0.7774840615767377,0.7617306520414382,-0.015753409535299467,1,0,1,0,0,0,0
3238,14,,136.0,132.34,False,100,Girls,Backstroke,0.0,0.7352941176470589,0.755629439322956,0.020335321675897133,1,0,1,0,0,0,0
3239,15,,148.22,137.0,False,100,Girls,Backstroke,0.0,0.6746727836999056,0.7299270072992701,0.055254223599364494,1,0,1,0,0,0,0
3240,1,2.0,74.16,80.58,True,100,Girls,Backstroke,18.0,1.348435814455232,1.2410027302060065,-0.10743308424922549,1,0,1,0,0,0,1
3241,2,1.0,87.28,80.88,True,100,Girls,Backstroke,20.0,1.1457378551787352,1.2363996043521266,0.09066174917339143,1,0,1,0,0,0,1
3242,3,3.0,92.5,89.13,True,100,Girls,Backstroke,16.0,1.0810810810810811,1.1219566924716706,0.040875611390589484,1,0,1,0,0,0,1
3243,4,4.0,99.72,95.8,True,100,Girls,Backstroke,14.0,1.0028078620136383,1.0438413361169103,0.04103347410327207,1,0,1,0,0,0,1
3244,5,5.0,104.59,101.28,True,100,Girls,Backstroke,12.0,0.9561143512764126,0.9873617693522907,0.031247418075878053,1,0,1,0,0,0,1
3245,6,,104.53,104.47,True,100,Girls,Backstroke,0.0,0.9566631589017507,0.9572125969177755,0.0005494380160248058,1,0,1,0,0,0,1
3246,7,8.0,111.64,106.83,True,100,Girls,Backstroke,9.0,0.8957362952346829,0.9360666479453337,0.040330352710650774,1,0,1,0,0,0,1
3247,8,6.0,110.21000000000001,107.36,True,100,Girls,Backstroke,11.0,0.9073586788857635,0.9314456035767511,0.02408692469098761,1,0,1,0,0,0,1
3248,9,7.0,109.56,107.56,False,100,Girls,Backstroke,10.0,0.9127418765972982,0.9297136481963555,0.016971771599057273,1,0,1,0,0,0,0
3249,10,,113.22,109.47999999999999,False,100,Girls,Backstroke,0.0,0.8832361773538244,0.9134088417975886,0.030172664443764208,1,0,1,0,0,0,0
3250,1,1.0,68.82,72.03,True,100,Boys,Backstroke,20.0,1.4530659691950016,1.3883104262113009,-0.06475554298370079,0,0,1,0,0,0,1
3251,2,2.0,78.03,74.2,True,100,Boys,Backstroke,18.0,1.2815583749839805,1.3477088948787062,0.06615051989472565,0,0,1,0,0,0,1
3252,3,3.0,87.66,79.95,True,100,Boys,Backstroke,16.0,1.1407711613050422,1.2507817385866167,0.11001057728157448,0,0,1,0,0,0,1
3253,4,4.0,74.41,86.28,True,100,Boys,Backstroke,14.0,1.3439053890606103,1.1590171534538711,-0.18488823560673917,0,0,1,0,0,0,1
3254,5,5.0,93.38,90.28999999999999,True,100,Boys,Backstroke,12.0,1.0708931248661384,1.1075423634954038,0.03664923862926539,0,0,1,0,0,0,1
3255,6,6.0,100.13,101.85,True,100,Boys,Backstroke,11.0,0.9987016878058524,0.9818360333824252,-0.016865654423427245,0,0,1,0,0,0,1
3256,7,8.0,48.6,109.34,True,100,Boys,Backstroke,9.0,2.05761316872428,0.9145783793671117,-1.1430347893571682,0,0,1,0,0,0,1
3257,8,7.0,115.0,110.56,True,100,Boys,Backstroke,10.0,0.8695652173913043,0.9044862518089725,0.03492103441766814,0,0,1,0,0,0,1
3258,9,,128.4,133.59,False,100,Boys,Backstroke,0.0,0.778816199376947,0.7485590238790328,-0.03025717549791418,0,0,1,0,0,0,0
