,divsRank,finalRank,seedTime,divsTime,qualified,swimmerage,id,swimmer,school,event,finalTime,year,distance,gender,stroke,points,seedSpeed,divsSpeed
3099,2,2.0,30.09,26.71,True,16,3523,615,42,41,26.23,2018,50,Boys,Freestyle,18.0,1.6616816218012629,1.8719580681392736
3100,3,3.0,27.31,27.84,True,16,3524,1412,33,41,27.56,2018,50,Boys,Freestyle,16.0,1.8308311973636031,1.7959770114942528
3101,4,4.0,27.47,28.05,True,16,3525,462,49,41,27.89,2018,50,Boys,Freestyle,14.0,1.8201674554058975,1.7825311942959001
3102,5,7.0,29.37,28.89,True,16,3526,173,3,41,29.52,2018,50,Boys,Freestyle,10.0,1.7024174327545114,1.7307026652821045
3103,6,6.0,30.9,29.56,True,16,3527,617,46,41,29.41,2018,50,Boys,Freestyle,11.0,1.6181229773462784,1.6914749661705009
3104,7,5.0,32.39,29.6,True,16,3528,187,3,41,29.13,2018,50,Boys,Freestyle,12.0,1.5436863229391786,1.689189189189189
3105,8,10.0,32.93,31.19,True,16,3529,1354,3,41,31.42,2018,50,Boys,Freestyle,7.0,1.5183723048891589,1.6030779095864058
3106,9,9.0,34.78,31.83,True,16,3530,1433,5,41,31.25,2018,50,Boys,Freestyle,8.0,1.437607820586544,1.5708451146716935
3107,10,8.0,32.85,31.84,True,16,3531,464,46,41,30.76,2018,50,Boys,Freestyle,9.0,1.5220700152207,1.57035175879397
3108,11,11.0,33.56,31.92,True,16,3532,1357,16,41,31.59,2018,50,Boys,Freestyle,6.0,1.4898688915375446,1.5664160401002505
3109,12,13.0,31.66,32.01,True,16,3533,1434,26,41,32.25,2018,50,Boys,Freestyle,4.0,1.5792798483891346,1.562011871290222
3110,13,14.0,33.66,32.04,True,16,3534,400,5,41,32.41,2018,50,Boys,Freestyle,3.0,1.4854426619132504,1.5605493133583022
3111,14,15.0,32.84,32.36,True,16,3535,620,27,41,32.44,2018,50,Boys,Freestyle,2.0,1.522533495736906,1.5451174289245984
3112,15,21.0,32.81,32.48,True,16,3536,176,43,41,33.43,2018,50,Boys,Freestyle,0.0,1.5239256324291373,1.539408866995074
3113,16,12.0,37.93,32.67,True,16,3537,398,36,41,32.06,2018,50,Boys,Freestyle,5.0,1.318217769575534,1.5304560759106214
3114,17,16.0,39.87,33.04,True,16,3538,1489,3,41,32.46,2018,50,Boys,Freestyle,1.0,1.2540757461750691,1.513317191283293
3115,18,18.0,35.06,33.08,True,16,3539,182,46,41,33.2,2018,50,Boys,Freestyle,0.0,1.426126640045636,1.5114873035066507
3116,19,24.0,38.22,33.5,True,16,3540,469,52,41,34.88,2018,50,Boys,Freestyle,0.0,1.3082155939298796,1.492537313432836
3117,19,19.0,33.77,33.5,True,16,3541,1488,52,41,33.34,2018,50,Boys,Freestyle,0.0,1.4806040864672785,1.492537313432836
3118,21,17.0,36.13,33.57,True,16,3542,621,3,41,33.19,2018,50,Boys,Freestyle,0.0,1.383891502906172,1.4894250819183794
3119,22,22.0,34.88,33.75,True,16,3543,466,17,41,33.49,2018,50,Boys,Freestyle,0.0,1.4334862385321099,1.4814814814814814
3120,23,20.0,35.01,34.35,True,16,3544,181,3,41,33.42,2018,50,Boys,Freestyle,0.0,1.4281633818908883,1.455604075691412
3121,24,23.0,34.46,34.77,True,16,3545,183,3,41,33.58,2018,50,Boys,Freestyle,0.0,1.4509576320371445,1.438021282714984
3122,25,,39.04,35.29,False,16,3546,622,3,41,,2018,50,Boys,Freestyle,0.0,1.2807377049180328,1.4168319637291018
3123,26,,36.8,36.1,False,16,3547,1360,34,41,,2018,50,Boys,Freestyle,0.0,1.358695652173913,1.3850415512465373
3124,27,,36.09,36.11,False,16,3548,627,43,41,,2018,50,Boys,Freestyle,0.0,1.3854253255749513,1.3846579894765993
3125,28,,36.6,36.53,False,16,3549,1355,49,41,,2018,50,Boys,Freestyle,0.0,1.366120218579235,1.368738023542294
3126,29,,40.29,36.83,False,16,3550,550,16,41,,2018,50,Boys,Freestyle,0.0,1.2410027302060065,1.357588922074396
3127,30,,38.03,36.87,False,16,3551,1573,27,41,,2018,50,Boys,Freestyle,0.0,1.3147515119642388,1.356116083536751
3128,31,,37.71,37.91,False,16,3552,1359,36,41,,2018,50,Boys,Freestyle,0.0,1.3259082471492973,1.3189132155104195
3129,32,,43.21,37.98,False,16,3553,192,16,41,,2018,50,Boys,Freestyle,0.0,1.157139551029854,1.3164823591363877
3130,33,,41.9,38.39,False,16,3554,186,42,41,,2018,50,Boys,Freestyle,0.0,1.1933174224343677,1.3024225058609014
3131,34,,41.56,38.46,False,16,3555,1574,27,41,,2018,50,Boys,Freestyle,0.0,1.2030798845043311,1.3000520020800832
3132,35,,39.95,38.81,False,16,3556,623,34,41,,2018,50,Boys,Freestyle,0.0,1.2515644555694618,1.2883277505797475
3133,36,,39.84,39.26,False,16,3557,202,17,41,,2018,50,Boys,Freestyle,0.0,1.255020080321285,1.273560876209883
3134,37,,45.63,40.04,False,16,3558,1575,34,41,,2018,50,Boys,Freestyle,0.0,1.0957703265395573,1.2487512487512489
3135,38,,43.4,41.37,False,16,3559,195,30,41,,2018,50,Boys,Freestyle,0.0,1.1520737327188941,1.208605269518975
3136,39,,45.25,41.43,False,16,3560,1576,46,41,,2018,50,Boys,Freestyle,0.0,1.1049723756906078,1.2068549360366885
3137,40,,44.59,41.7,False,16,3561,1362,27,41,,2018,50,Boys,Freestyle,0.0,1.1213276519398967,1.199040767386091
3138,41,,42.31,41.85,False,16,3562,1363,33,41,,2018,50,Boys,Freestyle,0.0,1.1817537225242258,1.194743130227001
3139,42,,45.78,42.59,False,16,3563,191,42,41,,2018,50,Boys,Freestyle,0.0,1.09217999126256,1.173984503404555
3140,43,,43.56,42.83,False,16,3564,478,46,41,,2018,50,Boys,Freestyle,0.0,1.147842056932966,1.167406023815083
3141,44,,46.03,43.27,False,16,3565,1364,46,41,,2018,50,Boys,Freestyle,0.0,1.0862480990658265,1.155535012710885
3142,45,,46.22,44.03,False,16,3566,1361,3,41,,2018,50,Boys,Freestyle,0.0,1.081782778018174,1.1355893708834885
3143,46,,47.13,44.33,False,16,3567,1366,46,41,,2018,50,Boys,Freestyle,0.0,1.0608953957139826,1.1279043537108053
3144,47,,42.72,46.93,False,16,3568,625,27,41,,2018,50,Boys,Freestyle,0.0,1.1704119850187267,1.0654165778819518
3145,48,,49.78,48.07,False,16,3569,1577,52,41,,2018,50,Boys,Freestyle,0.0,1.004419445560466,1.0401497815685459
3146,49,,48.44,50.32,False,16,3570,1492,39,41,,2018,50,Boys,Freestyle,0.0,1.032204789430223,0.9936406995230525
3147,50,,64.47,57.78,False,16,3571,1367,3,41,,2018,50,Boys,Freestyle,0.0,0.7755545214828603,0.8653513326410522
3148,1,1.0,27.22,26.88,True,17,3581,333,5,42,25.82,2018,50,Boys,Freestyle,20.0,1.8368846436443793,1.8601190476190477
3149,2,3.0,28.35,27.03,True,17,3582,408,3,42,27.12,2018,50,Boys,Freestyle,16.0,1.763668430335097,1.8497965223825379
3150,3,4.0,27.69,27.66,True,17,3583,479,5,42,27.52,2018,50,Boys,Freestyle,14.0,1.8057060310581436,1.8076644974692697
3151,4,2.0,26.85,27.98,True,17,3584,521,3,42,26.67,2018,50,Boys,Freestyle,18.0,1.8621973929236497,1.7869907076483202
3152,5,5.0,28.47,28.2,True,17,3585,843,45,42,27.6,2018,50,Boys,Freestyle,12.0,1.7562346329469618,1.773049645390071
3153,6,6.0,28.93,28.92,True,17,3586,210,3,42,28.16,2018,50,Boys,Freestyle,11.0,1.7283097131005876,1.7289073305670815
3154,7,11.0,32.13,29.25,True,17,3587,1497,43,42,30.48,2018,50,Boys,Freestyle,6.0,1.556178026766262,1.7094017094017093
3155,8,7.0,29.91,30.04,True,17,3588,734,3,42,29.68,2018,50,Boys,Freestyle,10.0,1.6716817118020728,1.6644474034620507
3156,9,8.0,33.31,30.26,True,17,3589,824,38,42,29.99,2018,50,Boys,Freestyle,9.0,1.5010507355148603,1.6523463317911433
3157,10,,33.28,30.31,True,17,3590,1498,52,42,,2018,50,Boys,Freestyle,0.0,1.502403846153846,1.6496205872649292
3158,11,9.0,31.1,30.63,True,17,3591,485,5,42,30.0,2018,50,Boys,Freestyle,8.0,1.607717041800643,1.6323865491348353
3159,12,12.0,28.68,30.74,True,17,3592,481,48,42,30.51,2018,50,Boys,Freestyle,5.0,1.7433751743375174,1.6265452179570592
3160,13,10.0,32.13,30.76,True,17,3593,214,16,42,30.46,2018,50,Boys,Freestyle,7.0,1.556178026766262,1.625487646293888
3161,14,16.0,34.25,31.74,True,17,3594,489,52,42,31.56,2018,50,Boys,Freestyle,1.0,1.4598540145985401,1.575299306868305
3162,15,13.0,34.43,31.76,True,17,3595,746,3,42,30.93,2018,50,Boys,Freestyle,4.0,1.4522218995062446,1.5743073047858942
3163,16,14.0,34.47,31.83,True,17,3596,1437,56,42,31.46,2018,50,Boys,Freestyle,3.0,1.450536698578474,1.5708451146716935
3164,17,18.0,33.59,31.95,True,17,3597,641,3,42,31.9,2018,50,Boys,Freestyle,0.0,1.4885382554331645,1.5649452269170578
3165,18,17.0,34.78,32.41,True,17,3598,642,43,42,31.66,2018,50,Boys,Freestyle,0.0,1.437607820586544,1.5427337241592103
3166,19,19.0,36.78,32.66,True,17,3599,653,52,42,31.98,2018,50,Boys,Freestyle,0.0,1.3594344752582925,1.5309246785058177
3167,20,20.0,34.96,32.82,True,17,3600,634,42,42,32.33,2018,50,Boys,Freestyle,0.0,1.4302059496567505,1.5234613040828764
3168,21,15.0,32.55,32.99,True,17,3601,549,16,42,31.49,2018,50,Boys,Freestyle,2.0,1.5360983102918588,1.5156107911488328
3169,22,24.0,37.37,33.1,True,17,3602,228,26,42,34.32,2018,50,Boys,Freestyle,0.0,1.337971635001338,1.510574018126888
3170,23,21.0,32.84,33.11,True,17,3603,548,33,42,33.37,2018,50,Boys,Freestyle,0.0,1.522533495736906,1.5101177891875566
3171,24,23.0,36.51,33.34,True,17,3604,342,3,42,34.26,2018,50,Boys,Freestyle,0.0,1.3694878115584772,1.4997000599880022
3172,25,,39.5,33.49,False,17,3605,844,3,42,,2018,50,Boys,Freestyle,0.0,1.2658227848101267,1.492982979994028
3173,26,,32.84,33.7,False,17,3606,727,48,42,,2018,50,Boys,Freestyle,0.0,1.522533495736906,1.4836795252225519
3174,27,22.0,36.53,34.13,False,17,3607,1500,50,42,33.73,2018,50,Boys,Freestyle,0.0,1.368738023542294,1.4649868151186638
3175,28,,36.16,34.16,False,17,3608,487,33,42,,2018,50,Boys,Freestyle,0.0,1.3827433628318586,1.4637002341920375
3176,29,,40.68,34.5,False,17,3609,638,52,42,,2018,50,Boys,Freestyle,0.0,1.2291052114060963,1.4492753623188406
3177,30,,31.87,34.82,False,17,3610,889,48,42,,2018,50,Boys,Freestyle,0.0,1.5688735487919674,1.4359563469270533
3178,31,,34.6,35.02,False,17,3611,639,48,42,,2018,50,Boys,Freestyle,0.0,1.445086705202312,1.427755568246716
3179,32,,36.58,35.05,False,17,3612,637,38,42,,2018,50,Boys,Freestyle,0.0,1.366867140513942,1.4265335235378032
3180,33,,36.66,35.27,False,17,3613,644,16,42,,2018,50,Boys,Freestyle,0.0,1.363884342607747,1.4176353841791889
3181,34,,33.06,35.4,False,17,3614,343,5,42,,2018,50,Boys,Freestyle,0.0,1.512401693889897,1.4124293785310735
3182,35,,38.3,35.42,False,17,3615,1504,49,42,,2018,50,Boys,Freestyle,0.0,1.3054830287206267,1.411631846414455
3183,36,,39.35,35.44,False,17,3616,1376,43,42,,2018,50,Boys,Freestyle,0.0,1.2706480304955527,1.4108352144469527
3184,37,,35.43,35.64,False,17,3617,490,43,42,,2018,50,Boys,Freestyle,0.0,1.4112334180073385,1.4029180695847363
3185,38,,35.39,35.71,False,17,3618,1581,27,42,,2018,50,Boys,Freestyle,0.0,1.4128284826222097,1.4001680201624194
3186,39,,44.97,36.17,False,17,3619,36,52,42,,2018,50,Boys,Freestyle,0.0,1.1118523460084502,1.3823610727121924
3187,40,,34.87,36.18,False,17,3620,745,5,42,,2018,50,Boys,Freestyle,0.0,1.4338973329509608,1.3819789939192924
3188,40,,37.88,36.18,False,17,3621,505,43,42,,2018,50,Boys,Freestyle,0.0,1.3199577613516367,1.3819789939192924
3189,42,,37.63,36.31,False,17,3622,224,43,42,,2018,50,Boys,Freestyle,0.0,1.3287270794578792,1.3770311209033324
3190,43,,40.01,37.37,False,17,3623,231,52,42,,2018,50,Boys,Freestyle,0.0,1.2496875781054737,1.337971635001338
3191,44,,41.06,38.41,False,17,3624,339,16,42,,2018,50,Boys,Freestyle,0.0,1.2177301509985388,1.3017443374121325
3192,45,,43.31,39.96,False,17,3625,1582,52,42,,2018,50,Boys,Freestyle,0.0,1.154467790348649,1.2512512512512513
3193,46,,43.09,40.23,False,17,3626,1505,52,42,,2018,50,Boys,Freestyle,0.0,1.1603620329542816,1.2428535918468806
3194,47,,41.81,40.37,False,17,3627,226,3,42,,2018,50,Boys,Freestyle,0.0,1.1958861516383639,1.238543472875898
3195,48,,45.18,40.39,False,17,3628,1583,52,42,,2018,50,Boys,Freestyle,0.0,1.1066843736166445,1.2379301807378065
3196,49,,40.76,40.48,False,17,3629,234,27,42,,2018,50,Boys,Freestyle,0.0,1.2266928361138372,1.2351778656126484
3197,50,,41.18,41.14,False,17,3630,645,27,42,,2018,50,Boys,Freestyle,0.0,1.2141816415735793,1.215362177929023
3198,51,,41.6,41.16,False,17,3631,1584,52,42,,2018,50,Boys,Freestyle,0.0,1.2019230769230769,1.2147716229348884
3199,52,,43.06,41.69,False,17,3632,1585,43,42,,2018,50,Boys,Freestyle,0.0,1.161170459823502,1.199328376109379
3200,53,,44.22,44.03,False,17,3633,649,43,42,,2018,50,Boys,Freestyle,0.0,1.1307100859339665,1.1355893708834885
3201,54,,45.53,45.22,False,17,3634,235,27,42,,2018,50,Boys,Freestyle,0.0,1.0981770261366133,1.105705440070765
3202,55,,55.22,47.13,False,17,3635,1506,34,42,,2018,50,Boys,Freestyle,0.0,0.9054690329590728,1.0608953957139826
3203,56,,57.89,51.29,False,17,3636,1372,3,42,,2018,50,Boys,Freestyle,0.0,0.8637070305752289,0.9748488984207448
3204,57,,58.28,59.8,False,17,3637,662,43,42,,2018,50,Boys,Freestyle,0.0,0.8579272477693891,0.8361204013377926
3205,1,1.0,68.06,68.46000000000001,True,15,3642,1508,3,43,67.47,2018,100,Girls,Backstroke,20.0,1.4692918013517484,1.4607069821793746
3206,2,2.0,85.25,82.87,True,15,3643,1510,17,43,82.12,2018,100,Girls,Backstroke,18.0,1.1730205278592376,1.2067093037287318
3207,3,3.0,88.83,89.19,True,15,3644,1381,39,43,89.22,2018,100,Girls,Backstroke,16.0,1.1257458065968704,1.121201928467317
3208,4,4.0,92.5,94.24000000000001,True,15,3645,1234,34,43,95.0,2018,100,Girls,Backstroke,14.0,1.0810810810810811,1.061120543293718
3209,5,5.0,103.44,98.96000000000001,True,15,3646,1418,3,43,96.67,2018,100,Girls,Backstroke,12.0,0.9667440061871616,1.0105092966855294
3210,6,,100.84,100.97,True,15,3647,1237,3,43,,2018,100,Girls,Backstroke,0.0,0.9916699722332407,0.9903931860948797
3211,7,8.0,104.22999999999999,107.59,True,15,3648,1217,17,43,112.56,2018,100,Girls,Backstroke,9.0,0.9594166746618057,0.9294544102611767
3212,8,7.0,110.86,107.84,True,15,3649,1245,46,43,106.35,2018,100,Girls,Backstroke,10.0,0.9020386072523904,0.9272997032640949
3213,9,6.0,112.66,110.68,False,15,3650,1247,46,43,106.13,2018,100,Girls,Backstroke,11.0,0.8876264867743654,0.9035056017347307
3214,10,,114.97,111.87,False,15,3651,1218,33,43,,2018,100,Girls,Backstroke,0.0,0.8697921196833956,0.8938946992044337
3215,11,,117.93,116.81,False,15,3652,1220,33,43,,2018,100,Girls,Backstroke,0.0,0.8479606546256253,0.8560910880917729
3216,12,,138.22,117.78,False,15,3653,1390,39,43,,2018,100,Girls,Backstroke,0.0,0.7234843003906816,0.8490405841399219
3217,13,,132.31,126.99,False,15,3654,1391,10,43,,2018,100,Girls,Backstroke,0.0,0.7558007709167863,0.7874635798094338
3218,14,,145.66,128.97,False,15,3655,1452,33,43,,2018,100,Girls,Backstroke,0.0,0.6865302759851709,0.7753741180119408
3219,15,,142.31,134.93,False,15,3656,1266,33,43,,2018,100,Girls,Backstroke,0.0,0.7026913077085236,0.7411250277921885
3220,16,,144.61,135.24,False,15,3657,1263,5,43,,2018,100,Girls,Backstroke,0.0,0.6915151096051448,0.7394262052647146
3221,17,,133.43,137.2,False,15,3658,1260,33,43,,2018,100,Girls,Backstroke,0.0,0.7494566439331485,0.728862973760933
3222,18,,157.93,146.67000000000002,False,15,3659,1394,10,43,,2018,100,Girls,Backstroke,0.0,0.6331919204710947,0.681802686302584
3223,19,,144.54,147.99,False,15,3660,1272,10,43,,2018,100,Girls,Backstroke,0.0,0.6918500069185001,0.6757213325224677
3224,20,,157.06,157.36,False,15,3661,1392,33,43,,2018,100,Girls,Backstroke,0.0,0.6366993505666624,0.6354855109303508
3225,1,1.0,65.0,71.85,True,16,3667,38,3,44,69.37,2018,100,Girls,Backstroke,20.0,1.5384615384615385,1.3917884481558804
3226,2,2.0,75.78,74.1,True,16,3668,552,42,44,72.17,2018,100,Girls,Backstroke,18.0,1.3196093956188968,1.349527665317139
3227,3,3.0,82.31,75.8,True,16,3669,39,48,44,72.76,2018,100,Girls,Backstroke,16.0,1.2149192078726765,1.3192612137203166
3228,4,5.0,79.63,76.11,True,16,3670,1514,39,44,76.21000000000001,2018,100,Girls,Backstroke,12.0,1.255808112520407,1.3138877939823939
3229,5,4.0,77.96000000000001,77.83,True,16,3671,666,49,44,75.13,2018,100,Girls,Backstroke,14.0,1.2827090815802975,1.2848515996402416
3230,6,6.0,90.63,90.38,True,16,3672,553,45,44,88.98,2018,100,Girls,Backstroke,11.0,1.1033873993158998,1.1064394777605666
3231,7,7.0,98.68,93.64,True,16,3673,44,33,44,92.08,2018,100,Girls,Backstroke,10.0,1.0133765707336846,1.0679196924391285
3232,8,8.0,106.13,96.77000000000001,True,16,3674,50,3,44,92.97,2018,100,Girls,Backstroke,9.0,0.9422406482615661,1.0333781130515654
3233,9,,107.46000000000001,106.4,False,16,3675,54,49,44,,2018,100,Girls,Backstroke,0.0,0.9305788200260562,0.9398496240601504
3234,10,,113.52000000000001,111.57,False,16,3676,60,34,44,,2018,100,Girls,Backstroke,0.0,0.8809020436927413,0.8962982880702698
3235,11,,126.16,122.77,False,16,3677,75,26,44,,2018,100,Girls,Backstroke,0.0,0.7926442612555485,0.8145312372729494
3236,12,,131.97,125.88,False,16,3678,1293,55,44,,2018,100,Girls,Backstroke,0.0,0.7577479730241722,0.7944073721004131
3237,13,,128.62,131.28,False,16,3679,64,36,44,,2018,100,Girls,Backstroke,0.0,0.7774840615767377,0.7617306520414382
3238,14,,136.0,132.34,False,16,3680,77,10,44,,2018,100,Girls,Backstroke,0.0,0.7352941176470589,0.755629439322956
3239,15,,148.22,137.0,False,16,3681,79,39,44,,2018,100,Girls,Backstroke,0.0,0.6746727836999056,0.7299270072992701
3240,1,2.0,74.16,80.58,True,17,3683,373,3,45,80.44,2018,100,Girls,Backstroke,18.0,1.348435814455232,1.2410027302060065
3241,2,1.0,87.28,80.88,True,17,3684,669,34,45,73.47,2018,100,Girls,Backstroke,20.0,1.1457378551787352,1.2363996043521266
3242,3,3.0,92.5,89.13,True,17,3685,1301,42,45,84.48,2018,100,Girls,Backstroke,16.0,1.0810810810810811,1.1219566924716706
3243,4,4.0,99.72,95.8,True,17,3686,103,16,45,95.42,2018,100,Girls,Backstroke,14.0,1.0028078620136383,1.0438413361169103
3244,5,5.0,104.59,101.28,True,17,3687,1305,50,45,96.96000000000001,2018,100,Girls,Backstroke,12.0,0.9561143512764126,0.9873617693522907
3245,6,,104.53,104.47,True,17,3688,111,49,45,,2018,100,Girls,Backstroke,0.0,0.9566631589017507,0.9572125969177755
3246,7,8.0,111.64,106.83,True,17,3689,380,5,45,106.63,2018,100,Girls,Backstroke,9.0,0.8957362952346829,0.9360666479453337
3247,8,6.0,110.21000000000001,107.36,True,17,3690,516,39,45,103.46000000000001,2018,100,Girls,Backstroke,11.0,0.9073586788857635,0.9314456035767511
3248,9,7.0,109.56,107.56,False,17,3691,1399,39,45,105.5,2018,100,Girls,Backstroke,10.0,0.9127418765972982,0.9297136481963555
3249,10,,113.22,109.47999999999999,False,17,3692,1219,50,45,,2018,100,Girls,Backstroke,0.0,0.8832361773538244,0.9134088417975886
3250,1,1.0,68.82,72.03,True,15,3694,1313,3,46,71.26,2018,100,Boys,Backstroke,20.0,1.4530659691950016,1.3883104262113009
3251,2,2.0,78.03,74.2,True,15,3695,1518,49,46,72.43,2018,100,Boys,Backstroke,18.0,1.2815583749839805,1.3477088948787062
3252,3,3.0,87.66,79.95,True,15,3696,1517,3,46,77.98,2018,100,Boys,Backstroke,16.0,1.1407711613050422,1.2507817385866167
3253,4,4.0,74.41,86.28,True,15,3697,1471,34,46,83.49,2018,100,Boys,Backstroke,14.0,1.3439053890606103,1.1590171534538711
3254,5,5.0,93.38,90.28999999999999,True,15,3698,1317,3,46,89.2,2018,100,Boys,Backstroke,12.0,1.0708931248661384,1.1075423634954038
3255,6,6.0,100.13,101.85,True,15,3699,1473,5,46,97.9,2018,100,Boys,Backstroke,11.0,0.9987016878058524,0.9818360333824252
3256,7,8.0,48.6,109.34,True,15,3700,1587,34,46,111.32,2018,100,Boys,Backstroke,9.0,2.05761316872428,0.9145783793671117
3257,8,7.0,115.0,110.56,True,15,3701,1342,3,46,101.47999999999999,2018,100,Boys,Backstroke,10.0,0.8695652173913043,0.9044862518089725
3258,9,,128.4,133.59,False,15,3702,1483,39,46,,2018,100,Boys,Backstroke,0.0,0.778816199376947,0.7485590238790328
3259,10,,143.59,133.7,False,15,3703,1339,5,46,,2018,100,Boys,Backstroke,0.0,0.6964273278083432,0.7479431563201198
3260,11,,174.32999999999998,143.94,False,15,3704,1482,39,46,,2018,100,Boys,Backstroke,0.0,0.5736247346985602,0.6947339169098236
3261,12,,168.54,158.91,False,15,3705,1567,46,46,,2018,100,Boys,Backstroke,0.0,0.5933309600094934,0.6292870178088226
3262,1,1.0,71.85,69.8,True,16,3708,19,3,47,69.74,2018,100,Boys,Backstroke,20.0,1.3917884481558804,1.4326647564469914
3263,2,2.0,80.34,73.95,True,16,3709,616,46,47,72.68,2018,100,Boys,Backstroke,18.0,1.2447099825740602,1.352265043948614
3264,3,3.0,82.38,75.72,True,16,3710,1353,45,47,75.33,2018,100,Boys,Backstroke,16.0,1.2138868657441126,1.3206550449022716
3265,4,5.0,91.09,87.56,True,16,3711,177,17,47,87.99,2018,100,Boys,Backstroke,12.0,1.0978153474585575,1.1420740063956145
3266,5,7.0,98.53,94.53,True,16,3712,470,33,47,93.67,2018,100,Boys,Backstroke,10.0,1.0149193139145438,1.0578652279699565
3267,6,6.0,103.28999999999999,95.16,True,16,3713,188,3,47,91.69,2018,100,Boys,Backstroke,11.0,0.9681479330041631,1.0508617065994115
3268,7,4.0,99.8,95.9,True,16,3714,29,39,47,86.68,2018,100,Boys,Backstroke,14.0,1.0020040080160322,1.0427528675703857
3269,8,8.0,104.09,97.37,True,16,3715,189,3,47,96.96000000000001,2018,100,Boys,Backstroke,9.0,0.9607070804111826,1.0270103728047653
3270,9,,107.88,100.71000000000001,False,16,3716,324,5,47,,2018,100,Boys,Backstroke,0.0,0.9269558769002596,0.9929500546122529
3271,10,,141.88,107.2,False,16,3717,1521,39,47,,2018,100,Boys,Backstroke,0.0,0.7048209754722301,0.9328358208955224
3272,11,,121.75,116.35,False,16,3718,1522,5,47,,2018,100,Boys,Backstroke,0.0,0.8213552361396304,0.8594757198109154
3273,12,,129.87,122.84,False,16,3719,1523,39,47,,2018,100,Boys,Backstroke,0.0,0.7700007700007699,0.81406707912732
3274,13,,141.88,127.25,False,16,3720,194,39,47,,2018,100,Boys,Backstroke,0.0,0.7048209754722301,0.7858546168958742
3275,14,,141.88,139.6,False,16,3721,1490,39,47,,2018,100,Boys,Backstroke,0.0,0.7048209754722301,0.7163323782234957
3276,15,,190.93,148.71,False,16,3722,199,39,47,,2018,100,Boys,Backstroke,0.0,0.5237521604776619,0.6724497343823549
3277,1,1.0,59.58,62.47,True,17,3724,1415,3,48,59.01,2018,100,Boys,Backstroke,20.0,1.6784155756965424,1.6007683688170322
3278,2,2.0,60.92,63.79,True,17,3725,1494,33,48,60.57,2018,100,Boys,Backstroke,18.0,1.6414970453053184,1.5676438313215237
3279,3,3.0,76.9,75.49,True,17,3726,1495,58,48,74.6,2018,100,Boys,Backstroke,16.0,1.3003901170351104,1.3246787653993908
3280,4,,79.78,76.16,True,17,3727,334,3,48,,2018,100,Boys,Backstroke,0.0,1.25344697919278,1.3130252100840336
3281,5,4.0,90.56,82.4,True,17,3728,211,3,48,82.9,2018,100,Boys,Backstroke,14.0,1.1042402826855124,1.2135922330097086
3282,6,5.0,102.92,96.02000000000001,True,17,3729,1524,33,48,88.86,2018,100,Boys,Backstroke,12.0,0.9716284492809949,1.0414496979795875
3283,7,8.0,108.43,102.9,True,17,3730,225,3,48,102.6,2018,100,Boys,Backstroke,9.0,0.9222539887485013,0.9718172983479105
